name,title,file,id
Ewan MacColl,The First Time I Ever Saw Your Face,Ewan MacColl_The First Time I Ever Saw Your Face.npy,258
Tanya Tucker,Two Sparrows In A Hurricane,Tanya Tucker_Two Sparrows In A Hurricane.npy,113
Duke Ellington,In My Solitude,Duke Ellington_In My Solitude.npy,294
Oddisee,All Alone (Saint Ezekial guitar) 01.12.19.01,Oddisee_All Alone (Saint Ezekial guitar) 01.12.19.01.npy,26
Shakira,Try Everything,Shakira_Try Everything.npy,304
Syl Johnson,That_s Just My Luck,Syl Johnson_That_s Just My Luck.npy,262
Bruce Cockburn,One Day I Walk,Bruce Cockburn_One Day I Walk.npy,222
Elmer Bernstein,How the West Was Won,Elmer Bernstein_How the West Was Won.npy,389
George Jones,Still Doin_ Time,George Jones_Still Doin_ Time.npy,175
Neil Young,Ohio,Neil Young_Ohio.npy,15
David Bromberg,Suffer To Sing The Blues,David Bromberg_Suffer To Sing The Blues.npy,287
Pedro The Lion,Rapture,Pedro The Lion_Rapture.npy,237
KRS-One,Sound of da Police,KRS-One_Sound of da Police.npy,228
Richard Cheese,Chop Suey,Richard Cheese_Chop Suey.npy,345
Loudon Wainwright III,Iwiwal,Loudon Wainwright III_Iwiwal.npy,302
Otis Redding,Try a Little Tenderness,Otis Redding_Try a Little Tenderness.npy,431
Nelly Omar,Parece mentira,Nelly Omar_Parece mentira.npy,49
Birocratic,Belly Breathing,Birocratic_Belly Breathing.npy,350
Z-Ro,25 Lighters,Z-Ro_25 Lighters.npy,89
Patrick Bruel,Encore une fois,Patrick Bruel_Encore une fois.npy,156
Jennifer Rush,Si Tu Eres Mi Homre Y Yo Tu Mujer (The Power Of Love) ( El Poder Del Amor  Version Espanola),Jennifer Rush_Si Tu Eres Mi Homre Y Yo Tu Mujer (The Power Of Love) ( El Poder Del Amor  Version Espanola).npy,283
Iggy Pop,Livin_ On The Edge Of The Night,Iggy Pop_Livin_ On The Edge Of The Night.npy,183
Jackie Edwards,In Paradise,Jackie Edwards_In Paradise.npy,205
Tanya Tucker,Delta Dawn (1990 _Encore_ Version),Tanya Tucker_Delta Dawn (1990 _Encore_ Version).npy,113
Ani DiFranco,You Had Time,Ani DiFranco_You Had Time.npy,103
KRS-One,The Beginning,KRS-One_The Beginning.npy,228
Eddie Money,Two Tickets to Paradise (2022 Remaster),Eddie Money_Two Tickets to Paradise (2022 Remaster).npy,17
Jeff Beck,Cause We_ve Ended as Lovers,Jeff Beck_Cause We_ve Ended as Lovers.npy,137
Shel Silverstein,Boa Constrictor,Shel Silverstein_Boa Constrictor.npy,332
Kodak Black,Skrt,Kodak Black_Skrt.npy,20
Ani DiFranco,Untouchable Face,Ani DiFranco_Untouchable Face.npy,103
Danny Elfman,Main Titles (Charlie and the Chocolate Factory),Danny Elfman_Main Titles (Charlie and the Chocolate Factory).npy,271
Hillbilly Hellcats,Havin_ It All,Hillbilly Hellcats_Havin_ It All.npy,203
Kitaro,Mizu Ni Inori Te,Kitaro_Mizu Ni Inori Te.npy,403
B! Machine,I Could Be,B! Machine_I Could Be.npy,202
John Carpenter,The Shape Stalks,John Carpenter_The Shape Stalks.npy,62
Kitaro,Koi,Kitaro_Koi.npy,403
Elvis Presley,(You_re The) Devil In Disguise,Elvis Presley_(You_re The) Devil In Disguise.npy,432
Curtis Macdonald,Coast of Dreams,Curtis Macdonald_Coast of Dreams.npy,371
Key Glock,Ambition For Cash,Key Glock_Ambition For Cash.npy,251
George Jones,White Lightning,George Jones_White Lightning.npy,175
Ben Folds,Still (Reprise),Ben Folds_Still (Reprise).npy,386
Charlie Musselwhite,BIG LEGGED WOMAN,Charlie Musselwhite_BIG LEGGED WOMAN.npy,0
Michael W. Smith,Ancient Words,Michael W. Smith_Ancient Words.npy,197
Rick Springfield,Human Touch,Rick Springfield_Human Touch.npy,368
Neil Young,Helpless,Neil Young_Helpless.npy,15
Bob Mould,Hold On,Bob Mould_Hold On.npy,289
Stephin Merritt,What a Fucking Lovely Day!,Stephin Merritt_What a Fucking Lovely Day!.npy,46
Ricky Van Shelton,From A Jack To A King,Ricky Van Shelton_From A Jack To A King.npy,12
LiSA,Crossing Field,LiSA_Crossing Field.npy,273
Coolio,Fantastic Voyage,Coolio_Fantastic Voyage.npy,120
Gloria Estefan,Don_t Wanna Lose You,Gloria Estefan_Don_t Wanna Lose You.npy,333
Tony Bennett,The Very Thought Of You,Tony Bennett_The Very Thought Of You.npy,93
Keb, Mo__Better Man,Keb_ Mo__Better Man.npy,370
Otis Redding,Love Man,Otis Redding_Love Man.npy,431
Ray Stevens,The Haircut Song,Ray Stevens_The Haircut Song.npy,282
Eros Ramazzotti,Otra Como Tu,Eros Ramazzotti_Otra Como Tu.npy,263
John Gorka,I_m From New Jersey,John Gorka_I_m From New Jersey.npy,170
Sara Evans,A Real Fine Place to Start,Sara Evans_A Real Fine Place to Start.npy,82
Carole King,Will You Love Me Tomorrow_,Carole King_Will You Love Me Tomorrow_.npy,182
Céline Dion,Just Walk Away (Bonus Track),Céline Dion_Just Walk Away (Bonus Track).npy,151
Wynton Marsalis,New Orleans Bump,Wynton Marsalis_New Orleans Bump.npy,374
Chuck Loeb,Love To All,Chuck Loeb_Love To All.npy,201
LeAnn Rimes,The Right Kind Of Wrong,LeAnn Rimes_The Right Kind Of Wrong.npy,226
Greg Brown,Blue Car,Greg Brown_Blue Car.npy,54
Britney Spears,...Baby One More Time,Britney Spears_...Baby One More Time.npy,238
Victor Manuel,Quiero Abrazarte Tanto (Remasterizado),Victor Manuel_Quiero Abrazarte Tanto (Remasterizado).npy,37
Alanis Morissette,You Learn,Alanis Morissette_You Learn.npy,325
James Cotton,Ain_t Doing Too Bad,James Cotton_Ain_t Doing Too Bad.npy,372
Andrea Berg,Ich schieß dich auf den Mond,Andrea Berg_Ich schieß dich auf den Mond.npy,52
Sarah Fimm,Tamara Song,Sarah Fimm_Tamara Song.npy,174
José José,El Amor Acaba,José José_El Amor Acaba.npy,380
Evelyn  Champagne  King,Betcha She Don_t Love You,Evelyn  Champagne  King_Betcha She Don_t Love You.npy,36
Chuck Loeb,Blue Kiss,Chuck Loeb_Blue Kiss.npy,201
Rabih Abou-Khalil,Tsarka,Rabih Abou-Khalil_Tsarka.npy,385
Cosmicity,I Want You,Cosmicity_I Want You.npy,361
Chaka Khan,Papillon (aka Hot Butterfly),Chaka Khan_Papillon (aka Hot Butterfly).npy,143
Cyndi Lauper,Change of Heart,Cyndi Lauper_Change of Heart.npy,323
Сергей Лазарев,Идеальный мир,Сергей Лазарев_Идеальный мир.npy,328
Kodak Black,Hope You Know,Kodak Black_Hope You Know.npy,20
Jackie Edwards,I_m Still Waiting,Jackie Edwards_I_m Still Waiting.npy,205
Алсу,Не молчи,Алсу_Не молчи.npy,163
Gillian Welch,Dark Turn of Mind,Gillian Welch_Dark Turn of Mind.npy,232
Richard Cheese,People = Shit,Richard Cheese_People = Shit.npy,345
Chelsea Wolfe,The Liminal,Chelsea Wolfe_The Liminal.npy,94
Elliott Smith,Ballad Of Big Nothing,Elliott Smith_Ballad Of Big Nothing.npy,124
Charlie Rich,Mohair Sam,Charlie Rich_Mohair Sam.npy,241
Tim McGraw,7500 OBO,Tim McGraw_7500 OBO.npy,330
Eleni Mandell,Old Lady,Eleni Mandell_Old Lady.npy,373
Nelly Omar,La cumparsita,Nelly Omar_La cumparsita.npy,49
Frankie Cosmos,Fool,Frankie Cosmos_Fool.npy,35
Barbra Streisand,Evergreen (Love Theme from _A Star Is Born_),Barbra Streisand_Evergreen (Love Theme from _A Star Is Born_).npy,261
Duke Ellington,It Don_t Mean A Thing,Duke Ellington_It Don_t Mean A Thing.npy,294
Colin James,Five Long Years,Colin James_Five Long Years.npy,96
Josh Groban,You Are Loved (Don_t Give Up),Josh Groban_You Are Loved (Don_t Give Up).npy,207
Josh Groban,O Holy Night,Josh Groban_O Holy Night.npy,207
Gary Valenciano,Take Me Out Of The Dark,Gary Valenciano_Take Me Out Of The Dark.npy,68
Ennio Morricone,"The Good, The Bad And The Ugly (2004 Remaster)","Ennio Morricone_The Good, The Bad And The Ugly (2004 Remaster).npy",434
Ron Pope,I Do Not Love You,Ron Pope_I Do Not Love You.npy,112
Carly Simon,Coming Around Again,Carly Simon_Coming Around Again.npy,90
"Loudon Wainwright, III",Dead Skunk,"Loudon Wainwright, III_Dead Skunk.npy",239
Ralph Stanley,This Little Light Of Mine,Ralph Stanley_This Little Light Of Mine.npy,362
Plumb,God Help Me,Plumb_God Help Me.npy,102
Johnny Winter,"Rock and Roll, Hoochie Koo","Johnny Winter_Rock and Roll, Hoochie Koo.npy",309
Momus,The Homosexual,Momus_The Homosexual.npy,214
Phil Collins,Sussudio,Phil Collins_Sussudio.npy,382
Henry Mancini,Love Theme from _Sunflower_,Henry Mancini_Love Theme from _Sunflower_.npy,409
Bob Mould,Black Sheets Of Rain,Bob Mould_Black Sheets Of Rain.npy,289
Wolfgang Petry,Wo sind denn all die Helden,Wolfgang Petry_Wo sind denn all die Helden.npy,39
RuPaul,Sissy That Walk,RuPaul_Sissy That Walk.npy,18
Weird Al Yankovic,Eat It,_Weird Al_ Yankovic_Eat It.npy,146
José José,Vamos a Darnos Tiempo,José José_Vamos a Darnos Tiempo.npy,380
Gillian Welch,Look at Miss Ohio,Gillian Welch_Look at Miss Ohio.npy,232
Dua Lipa,IDGAF,Dua Lipa_IDGAF.npy,10
Juan Gabriel,Amor Eterno (En Vivo [En el Palacio de Bellas Artes]),Juan Gabriel_Amor Eterno (En Vivo [En el Palacio de Bellas Artes]).npy,295
Marcia Ball,The Tattooed Lady and The Alligator Man,Marcia Ball_The Tattooed Lady and The Alligator Man.npy,168
Joe Bonamassa,Boogie With Stu,Joe Bonamassa_Boogie With Stu.npy,351
María Dolores Pradera,Toda Una Vida,María Dolores Pradera_Toda Una Vida.npy,357
Billy Griffin,Respect,Billy Griffin_Respect.npy,343
José Alfredo Jiménez,El Perro Negro,José Alfredo Jiménez_El Perro Negro.npy,438
Gillian Welch,Revelator,Gillian Welch_Revelator.npy,232
Jason Upton,"Jesus, You_re Beautiful","Jason Upton_Jesus, You_re Beautiful.npy",341
Silly,Bataillon D_ Amour,Silly_Bataillon D_ Amour.npy,219
JoJo,Say Love,JoJo_Say Love.npy,390
Houston Person,The Houston Express,Houston Person_The Houston Express.npy,161
Collide,Frozen,Collide_Frozen.npy,379
Joaquin Sabina,19 Dias y 500 Noches,Joaquin Sabina_19 Dias y 500 Noches.npy,396
Oddisee,That_s Love,Oddisee_That_s Love.npy,26
Perry Como,Magic Moments,Perry Como_Magic Moments.npy,3
Gloria Estefan,Como Me Duele Perderte,Gloria Estefan_Como Me Duele Perderte.npy,333
Plumb,Lord I_m Ready Now,Plumb_Lord I_m Ready Now.npy,102
Chaka Khan,Telephone,Chaka Khan_Telephone.npy,143
Eric Clapton,Someone Like You,Eric Clapton_Someone Like You.npy,411
Kevin Gates,Satellite,Kevin Gates_Satellite.npy,133
Suzanne Ciani,Malibuzios,Suzanne Ciani_Malibuzios.npy,84
Luther Vandross,If I Didn_t Know Better,Luther Vandross_If I Didn_t Know Better.npy,404
Kimbra,Cameo Lover,Kimbra_Cameo Lover.npy,129
Prince & The Revolution,Kiss,Prince & The Revolution_Kiss.npy,436
Steve Forbert,Say Goodbye to Little Jo,Steve Forbert_Say Goodbye to Little Jo.npy,305
Willie Nelson,My Heroes Have Always Been Cowboys,Willie Nelson_My Heroes Have Always Been Cowboys.npy,132
David Archuleta,Crush (AOL Session),David Archuleta_Crush (AOL Session).npy,231
Ozzy Osbourne,No More Tears,Ozzy Osbourne_No More Tears.npy,187
Future,Mask Off,Future_Mask Off.npy,79
Gustavo Cerati,Deja Vu,Gustavo Cerati_Deja Vu.npy,87
Bear McCreary,God of War,Bear McCreary_God of War.npy,153
Suzanne Ciani,The Eighth Wave,Suzanne Ciani_The Eighth Wave.npy,84
DJ Assault,Yo Relatives,DJ Assault_Yo Relatives.npy,303
Dave Mason,World In Changes,Dave Mason_World In Changes.npy,95
Larry Coryell,Low-Lee-Tah,Larry Coryell_Low-Lee-Tah.npy,419
Liam Gallagher,All You_re Dreaming Of,Liam Gallagher_All You_re Dreaming Of.npy,236
Robert Charlebois,Conception,Robert Charlebois_Conception.npy,195
Darin,Starkare,Darin_Starkare.npy,122
Pastor Troy,Yeah!!!,Pastor Troy_Yeah!!!.npy,25
KRS-One,The MC,KRS-One_The MC.npy,228
Taj Mahal,Nobody_s Business But My Own,Taj Mahal_Nobody_s Business But My Own.npy,216
Alan Jackson,Little Bitty,Alan Jackson_Little Bitty.npy,265
David Bromberg,I Like To Sleep Late In The Morning,David Bromberg_I Like To Sleep Late In The Morning.npy,287
Dan Bern,Talkin_ Alien Abduction Blues,Dan Bern_Talkin_ Alien Abduction Blues.npy,377
Stevie Ray Vaughan & Double Trouble,Mary Had a Little Lamb,Stevie Ray Vaughan & Double Trouble_Mary Had a Little Lamb.npy,21
Thomas Newman,Come Back to Us,Thomas Newman_Come Back to Us.npy,98
Martina McBride,Whatever You Say,Martina McBride_Whatever You Say.npy,116
Sara Evans,My Heart Can_t Tell You No,Sara Evans_My Heart Can_t Tell You No.npy,82
Whitney Houston,I Will Always Love You,Whitney Houston_I Will Always Love You.npy,107
Benito Lertxundi,Atarratzeko Gazteluko Kantua,Benito Lertxundi_Atarratzeko Gazteluko Kantua.npy,67
Ana Caram,Voce Vai Ver (You_ll See),Ana Caram_Voce Vai Ver (You_ll See).npy,293
Banda Bassotti,Mockba _993,Banda Bassotti_Mockba _993.npy,199
Andre Nickatina,Jungle,Andre Nickatina_Jungle.npy,268
Annette Moreno,Guardián De Mi Corazón,Annette Moreno_Guardián De Mi Corazón.npy,43
Richie Kotzen,You Can_t Save Me,Richie Kotzen_You Can_t Save Me.npy,272
Rabih Abou-Khalil,Blue Camel,Rabih Abou-Khalil_Blue Camel.npy,385
Lindsey Buckingham,Go Insane,Lindsey Buckingham_Go Insane.npy,253
Bette Midler,From a Distance,Bette Midler_From a Distance.npy,429
Paloma Faith,Only Love Can Hurt Like This,Paloma Faith_Only Love Can Hurt Like This.npy,184
Philip Glass,Escape!,Philip Glass_Escape!.npy,160
Burning Spear,The Wilderness,Burning Spear_The Wilderness.npy,248
Dolly Parton,9 to 5,Dolly Parton_9 to 5.npy,310
Laura Nyro,Stoned Soul Picnic,Laura Nyro_Stoned Soul Picnic.npy,145
Sarah Fimm,Be Like Water,Sarah Fimm_Be Like Water.npy,174
Roland Kaiser,Joana (Neuaufnahme 2017),Roland Kaiser_Joana (Neuaufnahme 2017).npy,420
Colin James,Keep On Loving Me Baby,Colin James_Keep On Loving Me Baby.npy,96
Merle Haggard,Big City,Merle Haggard_Big City.npy,381
DJ Paul,Anna Got Me Clickin_,DJ Paul_Anna Got Me Clickin_.npy,269
Snatam Kaur,Aad Guray Nameh,Snatam Kaur_Aad Guray Nameh.npy,349
City And Colour,The Grand Optimist,City And Colour_The Grand Optimist.npy,401
Seer,Heut heirat die Liebe meines Lebens,Seer_Heut heirat die Liebe meines Lebens.npy,344
Sarah McLachlan,I Will Remember You,Sarah McLachlan_I Will Remember You.npy,314
Sarah McLachlan,Building a Mystery,Sarah McLachlan_Building a Mystery.npy,314
Stacey Kent,Under Paris Skies,Stacey Kent_Under Paris Skies.npy,108
B! Machine,Darkest Thoughts,B! Machine_Darkest Thoughts.npy,202
Stefan Grossman,Yazoo Basin Boogie,Stefan Grossman_Yazoo Basin Boogie.npy,126
Phil Collins,En Mi Corazón Vivirás (Versión De Phil) (De  Tarzan ),Phil Collins_En Mi Corazón Vivirás (Versión De Phil) (De  Tarzan ).npy,382
Ke$ha,Blow,Ke$ha_Blow.npy,135
Marc Anthony,Y Hubo Alguien,Marc Anthony_Y Hubo Alguien.npy,298
Waylon Jennings,Drinkin_ and Dreamin_,Waylon Jennings_Drinkin_ and Dreamin_.npy,152
Joan Manuel Serrat,La Saeta,Joan Manuel Serrat_La Saeta.npy,16
Pete Seeger,Which Side Are You On,Pete Seeger_Which Side Are You On.npy,189
Roger Whittaker,Leben mit dir,Roger Whittaker_Leben mit dir.npy,188
Los Planetas,De Viaje,Los Planetas_De Viaje.npy,393
Ozzy Osbourne,See You on the Other Side,Ozzy Osbourne_See You on the Other Side.npy,187
Willie Nelson,He Won_t Ever Be Gone,Willie Nelson_He Won_t Ever Be Gone.npy,132
Camilo Sesto,Miénteme...,Camilo Sesto_Miénteme....npy,264
David Nevue,A Moment Lost,David Nevue_A Moment Lost.npy,260
Ralph Stanley,Daddy_s Wildwood Flower,Ralph Stanley_Daddy_s Wildwood Flower.npy,362
Dua Lipa,Break My Heart,Dua Lipa_Break My Heart.npy,10
Stephen Bishop,Send a Little Love My Way,Stephen Bishop_Send a Little Love My Way.npy,42
Silly,Der letzte Kunde,Silly_Der letzte Kunde.npy,219
Jerry Reed,East Bound and Down,Jerry Reed_East Bound and Down.npy,296
Алсу,Скучаю вопреки,Алсу_Скучаю вопреки.npy,163
Michael Bolton,How Can We Be Lovers,Michael Bolton_How Can We Be Lovers.npy,227
The Haunted,Hollow Ground,The Haunted_Hollow Ground.npy,243
Al Hirt,Fly Me to the Moon,Al Hirt_Fly Me to the Moon.npy,281
Key Glock,Mr. Glock,Key Glock_Mr. Glock.npy,251
Алсу,Иногда,Алсу_Иногда.npy,163
Albert Collins,Iceman (Extended Version),Albert Collins_Iceman (Extended Version).npy,416
Neil Young,Four Strong Winds,Neil Young_Four Strong Winds.npy,15
Melissa Horn,Dum av dig,Melissa Horn_Dum av dig.npy,164
Liam Gallagher,Wall of Glass,Liam Gallagher_Wall of Glass.npy,236
Dave Mason,We Just Disagree,Dave Mason_We Just Disagree.npy,95
Tracy Huang,Uncatchable Stories,Tracy Huang_Uncatchable Stories.npy,352
Chris Botti,No Ordinary Love,Chris Botti_No Ordinary Love.npy,233
Charlie Rich,Life Has Its Little Ups And Downs,Charlie Rich_Life Has Its Little Ups And Downs.npy,241
Dan Siegel,This Time Around,Dan Siegel_This Time Around.npy,259
Yanni,Renegade,Yanni_Renegade.npy,176
LEA,Du tust es immer wieder,LEA_Du tust es immer wieder.npy,119
Dan Bern,Estelle,Dan Bern_Estelle.npy,377
Too $hort,I_m a Player (Street Version),Too $hort_I_m a Player (Street Version).npy,375
Frank Boeijen,Liefde Van Mijn Leven,Frank Boeijen_Liefde Van Mijn Leven.npy,1
Sufjan Stevens,The Only Thing,Sufjan Stevens_The Only Thing.npy,69
Horace Andy,One Love,Horace Andy_One Love.npy,418
Leonard Cohen,"So Long, Marianne","Leonard Cohen_So Long, Marianne.npy",63
Iggy Pop,China Girl,Iggy Pop_China Girl.npy,183
Keb, Mo__Good To Be (Home Again),Keb_ Mo__Good To Be (Home Again).npy,370
Jimmy Buffett,Come Monday,Jimmy Buffett_Come Monday.npy,324
Bob Dylan,"Lay, Lady, Lay","Bob Dylan_Lay, Lady, Lay.npy",223
Whitney Houston,I Look to You,Whitney Houston_I Look to You.npy,107
Chris Brown,Forever,Chris Brown_Forever.npy,118
Ellis Paul,The World Ain_t Slowin_ Down,Ellis Paul_The World Ain_t Slowin_ Down.npy,48
David Archuleta,Crush,David Archuleta_Crush.npy,231
Louis Armstrong,A Kiss To Build A Dream On,Louis Armstrong_A Kiss To Build A Dream On.npy,173
Michael W Smith,Let It Rain,Michael W Smith_Let It Rain.npy,417
Dionne Warwick,I_ll Never Fall in Love Again,Dionne Warwick_I_ll Never Fall in Love Again.npy,208
Billy Joel,We Didn_t Start the Fire,Billy Joel_We Didn_t Start the Fire.npy,206
Eric Clapton,Wonderful Tonight,Eric Clapton_Wonderful Tonight.npy,411
Michel Legrand,Générique,Michel Legrand_Générique.npy,421
Benito Lertxundi,Bizkaia maite,Benito Lertxundi_Bizkaia maite.npy,67
Key Glock,Let_s Go,Key Glock_Let_s Go.npy,251
Mary Chapin Carpenter,The Hard Way,Mary Chapin Carpenter_The Hard Way.npy,355
Stacey Kent,What the World Needs Now,Stacey Kent_What the World Needs Now.npy,108
Alanis Morissette,All I Really Want,Alanis Morissette_All I Really Want.npy,325
Shel Silverstein,Peanut-Butter Sandwich,Shel Silverstein_Peanut-Butter Sandwich.npy,332
Julio Jaramillo,Nuestro Juramento,Julio Jaramillo_Nuestro Juramento.npy,134
DJ Paul,Now I_m High (Part 1),DJ Paul_Now I_m High (Part 1).npy,269
Dolly Parton,Coat of Many Colors,Dolly Parton_Coat of Many Colors.npy,310
Van Morrison,Into the Mystic,Van Morrison_Into the Mystic.npy,327
Jason Upton,Only from You,Jason Upton_Only from You.npy,341
Dua Lipa,Training Season,Dua Lipa_Training Season.npy,10
Sharon Cuneta,Mr. DJ,Sharon Cuneta_Mr. DJ.npy,14
Perry Como,The Way We Were,Perry Como_The Way We Were.npy,3
José José,Quiero Perderme Contigo,José José_Quiero Perderme Contigo.npy,380
Iggy Pop,Lust For Life,Iggy Pop_Lust For Life.npy,183
Benito Lertxundi,Goizian goizik,Benito Lertxundi_Goizian goizik.npy,67
Kodak Black,Pimpin Ain_t Eazy,Kodak Black_Pimpin Ain_t Eazy.npy,20
Sufjan Stevens,Chicago,Sufjan Stevens_Chicago.npy,69
Robert Earl Keen,The Front Porch Song,Robert Earl Keen_The Front Porch Song.npy,354
Stacey Kent,All I Do Is Dream Of You,Stacey Kent_All I Do Is Dream Of You.npy,108
Ke$ha,TiK ToK,Ke$ha_TiK ToK.npy,135
Lil,Z_Fall in Love,Lil_Z_Fall in Love.npy,71
Buddy Guy,Sweet Little Angel,Buddy Guy_Sweet Little Angel.npy,157
Kimbra,Replay!,Kimbra_Replay!.npy,129
Todd Rundgren,A Dream Goes on Forever,Todd Rundgren_A Dream Goes on Forever.npy,185
Samael,Mask of the Red Death,Samael_Mask of the Red Death.npy,150
Roger Waters,Vera,Roger Waters_Vera.npy,59
Johnny Cash,(Ghost) Riders in the Sky,Johnny Cash_(Ghost) Riders in the Sky.npy,247
Travis Tritt,Help Me Hold On,Travis Tritt_Help Me Hold On.npy,99
David Allan Coe,If That Ain_t Country (Part 2),David Allan Coe_If That Ain_t Country (Part 2).npy,13
Trevor Morris,Floki Appears to Kill Athelstan,Trevor Morris_Floki Appears to Kill Athelstan.npy,319
Taj Mahal,Buck Dancer_s Choice,Taj Mahal_Buck Dancer_s Choice.npy,216
Nils Lofgren,Shine Silently,Nils Lofgren_Shine Silently.npy,77
Steve Forbert,Goin_ Down to Laurel,Steve Forbert_Goin_ Down to Laurel.npy,305
Lynn Miles,Highway 105,Lynn Miles_Highway 105.npy,280
Charlie Musselwhite,Help Me,Charlie Musselwhite_Help Me.npy,0
Henry Jackman,The Causeway,Henry Jackman_The Causeway.npy,407
Frankie Cosmos,Birthday Song,Frankie Cosmos_Birthday Song.npy,35
Sam Cooke,Another Saturday Night,Sam Cooke_Another Saturday Night.npy,398
Momus,Is There Sex in Marriage,Momus_Is There Sex in Marriage.npy,214
Alicia Keys,A Woman_s Worth,Alicia Keys_A Woman_s Worth.npy,340
David Bowie,Starman,David Bowie_Starman.npy,22
Alicia Keys,Un-thinkable (I_m Ready),Alicia Keys_Un-thinkable (I_m Ready).npy,340
Roland Kaiser,ZDF-Hitparaden-Kaiser-Medley,Roland Kaiser_ZDF-Hitparaden-Kaiser-Medley.npy,420
